origem,destino,peso
Colégio Adventista de Vila Galvão,Escola Adventista de Jardim das Palmeiras,32.07224210639456
Colégio Adventista de Vila Galvão,Escola Adventista de Jardim Lilah,32.11922099229537
Colégio Adventista de Vila Galvão,Colégio Adventista de Jundiaí,40.74835241945176
Colégio Adventista de Vila Galvão,Escola Adventista de Pedreira - AP,28.155858469790633
Colégio Adventista de Vila Galvão,Escola Adventista de São Roque,57.68520091650315
Colégio Adventista de Vila Galvão,Colégio Adventista Pirajuçara,31.655771762454236
Colégio Adventista de Vila Galvão,Escola Adventista Thiago White,34.576850185395244
Colégio Adventista de Vila Galvão,Unasp-HT - Centro Universitário Adventista Hortolândia,93.37984999719879
Colégio Adventista de Vila Galvão,Unasp-SP - Centro Universitário Adventista - São Paulo,31.738136402742086
Colégio Adventista de Vila Galvão,Escola Adventista de Educação Infantil de Vila Matilde,9.940460125842126
Colégio Adventista de Vila Galvão,Colégio Adventista de Alphaville,30.280565549863294
Colégio Adventista de Vila Galvão,Unasp-BI - Centro Universitário Adventista - Bilíngue,31.738136402742086
Colégio Adventista de Vila Matilde,Colégio Adventista de Vila Nova Cachoeirinha,16.810180964611963
Colégio Adventista de Vila Matilde,Colégio Adventista de Vila Yara,24.141670706550734
Colégio Adventista de Vila Matilde,Colégio Adventista do Brooklin,18.596472568046664
Colégio Adventista de Vila Matilde,Colégio Adventista Ellen G. White,28.881038005767813
Colégio Adventista de Vila Matilde,Colégio Adventista da Granja Viana,33.89820985419063
Colégio Adventista de Vila Matilde,Escola Adventista de Alvorada - SP,29.875928458245735
Colégio Adventista de Vila Matilde,Escola Adventista de Campo Grande,22.751617985956617
Colégio Adventista de Vila Matilde,Escola Adventista de Ibiúna,71.24809452829663
Colégio Adventista de Vila Matilde,Escola Adventista de Indaiatuba,84.07045407492393
Colégio Adventista de Vila Matilde,Colégio Adventista de Itapecerica da Serra,38.88027747828492
Colégio Adventista de Vila Matilde,Escola Adventista de Jardim das Palmeiras,29.853082407303418
Colégio Adventista de Vila Matilde,Escola Adventista de Jardim Lilah,30.13677677274547
Colégio Adventista de Vila Matilde,Colégio Adventista de Jundiaí,49.59446558985428
Colégio Adventista de Vila Matilde,Escola Adventista de Pedreira - AP,23.184452037924846
Colégio Adventista de Vila Matilde,Escola Adventista de São Roque,61.38367481731844
Colégio Adventista de Vila Matilde,Colégio Adventista Pirajuçara,30.646450291943058
Colégio Adventista de Vila Matilde,Escola Adventista Thiago White,32.50670574556268
Colégio Adventista de Vila Matilde,Unasp-SP - Centro Universitário Adventista - São Paulo,29.889150038641393
Colégio Adventista de Vila Matilde,Escola Adventista de Educação Infantil de Vila Matilde,0.643272729808201
Colégio Adventista de Vila Matilde,Colégio Adventista de Alphaville,34.696541589804546
Colégio Adventista de Vila Matilde,Unasp-BI - Centro Universitário Adventista - Bilíngue,29.889150038641393
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista de Vila Yara,12.612205897455075
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista do Brooklin,16.73482591307525
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista Ellen G. White,23.70687090534053
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista da Granja Viana,22.599138626366386
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Alvorada - SP,24.08361711113874
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Campo Grande,22.582255930046994
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Ibiúna,58.55952632258736
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Indaiatuba,67.58206258640796
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista de Itapecerica da Serra,32.60509649552222
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Jardim das Palmeiras,24.958215443045805
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Jardim Lilah,24.757656242499927
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista de Jundiaí,34.62012847949313
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Pedreira - AP,24.726322145103136
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Porto Feliz,91.6409558007416
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de São Roque,46.530597661644805
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista Pirajuçara,23.38584965444359
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista Thiago White,27.10684677479199
Colégio Adventista de Vila Nova Cachoeirinha,Unasp-HT - Centro Universitário Adventista Hortolândia,86.5994473869324
Colégio Adventista de Vila Nova Cachoeirinha,Unasp-SP - Centro Universitário Adventista - São Paulo,24.275025729245563
Colégio Adventista de Vila Nova Cachoeirinha,Escola Adventista de Educação Infantil de Vila Matilde,17.247423462219665
Colégio Adventista de Vila Nova Cachoeirinha,Colégio Adventista de Alphaville,19.125436165983793
Colégio Adventista de Vila Nova Cachoeirinha,Unasp-BI - Centro Universitário Adventista - Bilíngue,24.275025729245563
Colégio Adventista de Vila Yara,Colégio Adventista do Brooklin,11.223765329504642
Colégio Adventista de Vila Yara,Colégio Adventista Ellen G. White,12.644081922828658
Colégio Adventista de Vila Yara,Colégio Adventista da Granja Viana,10.293886588966695
Colégio Adventista de Vila Yara,Escola Adventista de Alvorada - SP,12.61570650559205
Colégio Adventista de Vila Yara,Escola Adventista de Campo Grande,15.395177854704972
Colégio Adventista de Vila Yara,Escola Adventista de Ibiúna,47.364205843356814
Colégio Adventista de Vila Yara,Escola Adventista de Indaiatuba,67.24153738331358
Colégio Adventista de Vila Yara,Colégio Adventista de Itapecerica da Serra,20.349764743448084
Colégio Adventista de Vila Yara,Escola Adventista de Jardim das Palmeiras,13.856169549461342
Colégio Adventista de Vila Yara,Escola Adventista de Jardim Lilah,13.417663952553808
Colégio Adventista de Vila Yara,Colégio Adventista de Jundiaí,39.48625214139376
Colégio Adventista de Vila Yara,Escola Adventista de Pedreira - AP,18.115720756113472
Colégio Adventista de Vila Yara,Escola Adventista de Porto Feliz,86.94368376350057
Colégio Adventista de Vila Yara,Escola Adventista de São Roque,37.42614836257836
Colégio Adventista de Vila Yara,Colégio Adventista Pirajuçara,11.303049569278855
Colégio Adventista de Vila Yara,Escola Adventista Thiago White,15.488031624301248
Colégio Adventista de Vila Yara,Unasp-HT - Centro Universitário Adventista Hortolândia,88.52802469828492
Colégio Adventista de Vila Yara,Unasp-SP - Centro Universitário Adventista - São Paulo,12.875644110388293
Colégio Adventista de Vila Yara,Escola Adventista de Educação Infantil de Vila Matilde,24.28912322304192
Colégio Adventista de Vila Yara,Colégio Adventista de Alphaville,12.528783650749142
Colégio Adventista de Vila Yara,Unasp-BI - Centro Universitário Adventista - Bilíngue,12.875644110388293
Colégio Adventista de Vitória,EDESSA - Educandário Espírito Santense Adventista,96.65024305771259
Colégio Adventista de Vitória,Escola Adventista da Serra,20.536790397899576
Colégio Adventista de Vitória,Espaço Kids IBES,4.138870253214751
Colégio Adventista de Votuporanga,Escola Adventista de Fernandópolis,33.27768149207997
Colégio Adventista do Brooklin,Colégio Adventista Ellen G. White,10.292154083949638
Colégio Adventista do Brooklin,Colégio Adventista da Granja Viana,17.622225160910343
Colégio Adventista do Brooklin,Escola Adventista de Alvorada - SP,11.32527911833674
Colégio Adventista do Brooklin,Escola Adventista de Campo Grande,5.867717345044651
Colégio Adventista do Brooklin,Escola Adventista de Ibiúna,54.11957035321948
Colégio Adventista do Brooklin,Escola Adventista de Indaiatuba,78.43107953640776
Colégio Adventista do Brooklin,Colégio Adventista de Itapecerica da Serra,20.283927444801996
Colégio Adventista do Brooklin,Escola Adventista de Jardim das Palmeiras,11.259064906283692
Colégio Adventista do Brooklin,Escola Adventista de Jardim Lilah,11.54646471988958
Colégio Adventista do Brooklin,Colégio Adventista de Jundiaí,49.32577071366448
Colégio Adventista do Brooklin,Escola Adventista de Pedreira - AP,8.04984858720454
Colégio Adventista do Brooklin,Escola Adventista de Porto Feliz,97.72965487210489
Colégio Adventista do Brooklin,Escola Adventista de São Roque,46.69877257322101
Colégio Adventista do Brooklin,Colégio Adventista Pirajuçara,12.403391943769524
Colégio Adventista do Brooklin,Escola Adventista Thiago White,13.91075212781015
Colégio Adventista do Brooklin,Unasp-HT - Centro Universitário Adventista Hortolândia,99.46119021913564
Colégio Adventista do Brooklin,Unasp-SP - Centro Universitário Adventista - São Paulo,11.318544778901316
Colégio Adventista do Brooklin,Escola Adventista de Educação Infantil de Vila Matilde,18.45012667123588
Colégio Adventista do Brooklin,Colégio Adventista de Alphaville,23.694183081853062
Colégio Adventista do Brooklin,Unasp-BI - Centro Universitário Adventista - Bilíngue,11.318544778901316
Colégio Adventista do CPA,Colégio Adventista do Porto,8.834743093381679
Colégio Adventista do CPA,Colégio Adventista Várzea Grande,13.24622188707524
Colégio Adventista do CPA,Escola Adventista Centro América,5.76587544400872
Colégio Adventista Jardim Europa,Colégio Adventista Novo Mundo,10.74903575169365
Colégio Adventista Jardim Europa,Colégio Adventista Setor Pedro Ludovico,6.023882475860604
Colégio Adventista Jardim Europa,Colégio Goianiense Adventista,12.124149926678818
Colégio Adventista Jardim Europa,Escola Adventista de Anápolis,57.82757526278386
Colégio Adventista Jardim Europa,Escola Adventista de Vila Nova,8.970259062808069
Colégio Adventista Jardim Europa,IABC - Instituto Adventista Brasil Central,86.75054165201769
Colégio Adventista do Partenon,Colégio Adventista Marechal Rondon,6.462932462333801
Colégio Adventista do Partenon,Escola Adventista de Alvorada - RS,11.944541871062011
Colégio Adventista do Partenon,Colégio Adventista de Cachoeirinha,14.400211138555516
Colégio Adventista do Partenon,Escola Adventista de Canudos,44.02687937363478
Colégio Adventista do Partenon,Colégio Adventista de Osório,89.28701848266859
Colégio Adventista do Partenon,Escola Adventista de Santa Cecília,7.70925269756583
Colégio Adventista do Partenon,Escola Adventista de Santo Antônio da Patrulha,68.5352973877939
Colégio Adventista do Partenon,Escola Adventista do Sarandi,9.300508119837732
Colégio Adventista do Partenon,Escola Adventista Pastor Ivo Souza,66.35890320764986
Colégio Adventista do Partenon,Instituto Adventista Cruzeiro do Sul - IACS,57.37337828434103
Colégio Adventista do Partenon,Escola Adventista de Canoas,17.75673482992145
Colégio Adventista do Porto,Colégio Adventista Várzea Grande,4.6877674924105515
Colégio Adventista do Porto,Escola Adventista Centro América,3.0968312784095833
Colégio Adventista do Recife,Escola Adventista de Vitória de Santo Antão,46.026518156097
Colégio Adventista do Recife,IAPE - Instituto Adventista Pernambucano de Ensino,88.43848605795125
Colégio Adventista União dos Palmares,Escola Adventista de Garanhuns,58.849111781407025
Colégio Adventista Ellen G. White,Colégio Adventista da Granja Viana,11.517194710510605
Colégio Adventista Ellen G. White,Escola Adventista de Alvorada - SP,1.25655550551011
Colégio Adventista Ellen G. White,Escola Adventista de Campo Grande,8.300896478127084
Colégio Adventista Ellen G. White,Escola Adventista de Ibiúna,44.8906396363713
Colégio Adventista Ellen G. White,Escola Adventista de Indaiatuba,76.5909509874895
Colégio Adventista Ellen G. White,Colégio Adventista de Itapecerica da Serra,10.010922650331352
Colégio Adventista Ellen G. White,Escola Adventista de Jardim das Palmeiras,1.2548895124179533
Colégio Adventista Ellen G. White,Escola Adventista de Jardim Lilah,1.2561738790136212
Colégio Adventista Ellen G. White,Colégio Adventista de Jundiaí,51.648829218854374
Colégio Adventista Ellen G. White,Escola Adventista de Pedreira - AP,10.380882920541106
Colégio Adventista Ellen G. White,Escola Adventista de Porto Feliz,92.4823643486885
Colégio Adventista Ellen G. White,Escola Adventista de São Roque,39.60175191806145
Colégio Adventista Ellen G. White,Colégio Adventista Pirajuçara,3.6171770962167966
Colégio Adventista Ellen G. White,Escola Adventista Thiago White,3.687450455204086
Colégio Adventista Ellen G. White,Unasp-HT - Centro Universitário Adventista Hortolândia,98.94304216353714
Colégio Adventista Ellen G. White,Unasp-SP - Centro Universitário Adventista - São Paulo,1.1048619416099281
Colégio Adventista Ellen G. White,Escola Adventista de Educação Infantil de Vila Matilde,28.741629179086768
Colégio Adventista Ellen G. White,Colégio Adventista de Alphaville,21.94081692838325
Colégio Adventista Ellen G. White,Unasp-BI - Centro Universitário Adventista - Bilíngue,1.1048619416099281
Colégio Adventista Marechal Rondon,Escola Adventista de Alvorada - RS,7.273180503821974
Colégio Adventista Marechal Rondon,Colégio Adventista de Cachoeirinha,7.962729041044449
Colégio Adventista Marechal Rondon,Escola Adventista de Canudos,37.8115172705334
Colégio Adventista Marechal Rondon,Escola Adventista de Caxias do Sul,95.321775143701
Colégio Adventista Marechal Rondon,Colégio Adventista de Osório,85.61940230176404
Colégio Adventista Marechal Rondon,Escola Adventista de Santa Cecília,7.903651404775884
Colégio Adventista Marechal Rondon,Escola Adventista de Santo Antônio da Patrulha,63.98216097742639
Colégio Adventista Marechal Rondon,Escola Adventista do Sarandi,2.8571607592433925
Colégio Adventista Marechal Rondon,Escola Adventista Pastor Ivo Souza,60.51808046136143
Colégio Adventista Marechal Rondon,Instituto Adventista Cruzeiro do Sul - IACS,51.19793213476724
Colégio Adventista Marechal Rondon,Escola Adventista de Canoas,11.951561434420421
Colégio Adventista da Asa Sul,Escola Adventista de Formosa,68.60768043155743
Colégio Adventista da Asa Sul,Escola Adventista do Guará,7.502601109500186
Colégio Adventista da Asa Sul,Escola Adventista de Valparaíso de Goiás,28.510898526179087
Colégio Adventista da Asa Sul,Colégio Adventista de Águas Claras,13.757867906631825
Colégio Adventista Novo Mundo,Colégio Adventista Setor Pedro Ludovico,5.673695721182825
Colégio Adventista Novo Mundo,Colégio Goianiense Adventista,4.814857776635069
Colégio Adventista Novo Mundo,Escola Adventista de Anápolis,47.87797965819196
Colégio Adventista Novo Mundo,Escola Adventista de Vila Nova,2.5344276286174843
Colégio Adventista Novo Mundo,IABC - Instituto Adventista Brasil Central,77.48694259868898
Colégio Adventista Paul Bernard,Colégio Adventista da Alvorada - AM,11.234398918871387
Colégio Adventista Paul Bernard,Escola Adventista da Liberdade - AM,9.809243503012446
Colégio Adventista Paul Bernard,Colégio Adventista de Manaus,10.573670081329
Colégio Adventista Paul Bernard,Escola Adventista de Santo Antônio,12.108405554412965
Colégio Adventista Paul Bernard,Escola Adventista de São Jorge,12.022165891665324
Colégio Adventista Paul Bernard,Escola Adventista do Japiim,6.42365473521525
Colégio Adventista Paul Bernard,Colégio Adventista Amazonas - Campus Residencial - IAAI,46.52808867907059
Colégio Adventista Paul Bernard,Instituto Adventista de Manaus,8.627220005619867
Colégio Adventista de Fortaleza,Colégio Adventista Arlete Afonso,146.1075821903804
Colégio Adventista Portão,Colégio Adventista São José dos Pinhais,12.040492195052154
Colégio Adventista Portão,Colégio Curitibano Adventista Bom Retiro,7.633929125789202
Colégio Adventista Portão,Colégio Adventista Afonso Pena,11.481281282750572
Colégio Adventista Portão,Colégio Adventista Araucária,15.362247818114039
Colégio Adventista Portão,Escola Adventista de Joinville - Bom Retiro,98.36168271260063
Colégio Adventista Portão,Colégio Adventista de Paranaguá,79.32991767725892
Colégio Adventista Portão,Colégio Adventista Pinhais,12.546355373975533
Colégio Adventista Portão,Colégio Adventista Ponta Grossa,96.0043550106187
Colégio Adventista Portão,Escola Adventista de Vista Alegre,8.1416229919321
Colégio Adventista Portão,Colégio Adventista Fazenda Rio Grande,18.15745501228935
Colégio Adventista São José dos Pinhais,Colégio Curitibano Adventista Bom Retiro,16.188345754533763
Colégio Adventista São José dos Pinhais,Colégio Adventista Afonso Pena,3.8358707690745253
Colégio Adventista São José dos Pinhais,Colégio Adventista Araucária,20.36070212765525
Colégio Adventista São José dos Pinhais,Escola Adventista de Guaraqueçaba,93.56181769593879
Colégio Adventista São José dos Pinhais,Escola Adventista de Joinville - Bom Retiro,87.72575345026118
Colégio Adventista São José dos Pinhais,Colégio Adventista de Joinville - Centro,91.75289033568032
Colégio Adventista São José dos Pinhais,Colégio Adventista de Paranaguá,69.6344538812452
Colégio Adventista São José dos Pinhais,Colégio Adventista Pinhais,12.117583452486805
Colégio Adventista São José dos Pinhais,Escola Adventista de Vista Alegre,18.080816847175154
Colégio Adventista São José dos Pinhais,Colégio Adventista Fazenda Rio Grande,15.15485680064427
Colégio Adventista Setor Pedro Ludovico,Colégio Goianiense Adventista,9.027545942337557
Colégio Adventista Setor Pedro Ludovico,Escola Adventista de Anápolis,53.551418693664004
Colégio Adventista Setor Pedro Ludovico,Escola Adventista de Vila Nova,5.116027410546104
Colégio Adventista Setor Pedro Ludovico,IABC - Instituto Adventista Brasil Central,83.10311074847442
Colégio Adventista Telêmaco Borba,Escola Adventista de Castro,80.4836469705771
Colégio Adventista Telêmaco Borba,Colégio Adventista Ponta Grossa,97.80217752428757
Colégio Adventista Várzea Grande,Escola Adventista Centro América,7.6909382129830455
Colégio Curitibano Adventista Bom Retiro,Colégio Adventista Afonso Pena,13.79688800329078
Colégio Curitibano Adventista Bom Retiro,Colégio Adventista Araucária,22.55585834086387
Colégio Curitibano Adventista Bom Retiro,Escola Adventista de Guaraqueçaba,97.63630835418415
Colégio Curitibano Adventista Bom Retiro,Colégio Adventista de Paranaguá,77.69879280244464
Colégio Curitibano Adventista Bom Retiro,Colégio Adventista Pinhais,9.573488599277836
Colégio Curitibano Adventista Bom Retiro,Colégio Adventista Ponta Grossa,95.27716818329205
Colégio Curitibano Adventista Bom Retiro,Escola Adventista de Vista Alegre,2.4506985684173537
Colégio Curitibano Adventista Bom Retiro,Colégio Adventista Fazenda Rio Grande,25.59720956736377
Colégio Goianiense Adventista,Escola Adventista de Anápolis,45.727240060375195
Colégio Goianiense Adventista,Escola Adventista de Vila Nova,3.915064108008268
Colégio Goianiense Adventista,IABC - Instituto Adventista Brasil Central,74.68681946072702
Colégio Adventista de Artur Nogueira,Escola Adventista de Andradas - EAA,84.37359031021934
Colégio Adventista de Artur Nogueira,Escola Adventista de Indaiatuba,57.49288211248945
Colégio Adventista de Artur Nogueira,Colégio Adventista de Jundiaí,76.5113091871538
Colégio Adventista de Artur Nogueira,Colégio Adventista de Mogi Guaçu,31.422604952246648
Colégio Adventista de Artur Nogueira,Escola Adventista de Porto Feliz,77.73462985469594
Colégio Adventista de Artur Nogueira,Colégio Adventista de Rio Claro,44.02468484678022
Colégio Adventista de Artur Nogueira,Unasp-EC - Centro Universitário Adventista Engenheiro Coelho,9.308770711146936
Colégio Adventista de Artur Nogueira,Unasp-HT - Centro Universitário Adventista Hortolândia,33.618012118695056
Escola Adventista de Formosa,Escola Adventista do Guará,75.46678635164437
Escola Adventista de Formosa,Escola Adventista de Valparaíso de Goiás,91.00090699011601
Escola Adventista de Formosa,Colégio Adventista de Águas Claras,81.6099735678935
EDESSA - Educandário Espírito Santense Adventista,Escola Adventista da Serra,79.09351262020866
EDESSA - Educandário Espírito Santense Adventista,Escola Adventista de Barra de São Francisco,87.15401600574097
Educação Adventista KIDS,Escola Adventista da Cidade Operária,8.087147108863435
Educação Adventista KIDS,Escola Adventista de Monte Castelo,3.5423933425164944
Colégio Adventista de Chapecó,Escola Adventista de Erechim,69.74935311883497
Colégio Adventista Afonso Pena,Colégio Adventista Araucária,22.58487184708647
Colégio Adventista Afonso Pena,Escola Adventista de Guaraqueçaba,91.35561989429644
Colégio Adventista Afonso Pena,Escola Adventista de Joinville - Bom Retiro,90.58218342156648
Colégio Adventista Afonso Pena,Colégio Adventista de Joinville - Centro,94.64349159923529
Colégio Adventista Afonso Pena,Colégio Adventista de Paranaguá,68.31235270916558
Colégio Adventista Afonso Pena,Colégio Adventista Pinhais,8.364291913311627
Colégio Adventista Afonso Pena,Escola Adventista de Vista Alegre,15.954975941828158
Colégio Adventista Afonso Pena,Colégio Adventista Fazenda Rio Grande,18.710058806529265
Escola Adventista Centro Nipônico,Escola Adventista da Marambaia,3.755957258296684
Escola Adventista Centro Nipônico,Escola Adventista da Pedreira,1.690262498791617
Escola Adventista Centro Nipônico,Escola Adventista de Castanhal,60.5586742720557
Escola Adventista Centro Nipônico,Escola Adventista de Coqueiro,9.100709183486426
Escola Adventista Centro Nipônico,Colégio Adventista da Marambaia,3.6504014352412852
Escola Adventista Centro Nipônico,Escola Adventista de Icoaraci,17.784938039684132
Escola Adventista Centro Nipônico,Escola Adventista de São Brás Altamir de Paiva,1.7752012186209736
Escola Adventista Centro Nipônico,FAAMA - Faculdade Adventista da Amazônia,26.047389661805774
Escola Adventista Centro Nipônico,Instituto Adventista Grão Pará,0.42755452943151556
Colégio Adventista da Alvorada - AM,Escola Adventista da Liberdade - AM,8.588274994485277
Colégio Adventista da Alvorada - AM,Colégio Adventista de Manaus,7.197079064795547
Colégio Adventista da Alvorada - AM,Escola Adventista de Santo Antônio,4.714189367315995
Colégio Adventista da Alvorada - AM,Escola Adventista de São Jorge,3.6573906884006675
Colégio Adventista da Alvorada - AM,Escola Adventista do Japiim,7.5314200064093395
Colégio Adventista da Alvorada - AM,Colégio Adventista Amazonas - Campus Residencial - IAAI,53.57774770346228
Colégio Adventista da Alvorada - AM,Instituto Adventista de Manaus,6.146752053056692
Escola Adventista da Cidade Operária,Escola Adventista de Monte Castelo,9.912899396023631
Escola Adventista da Concórdia,Escola Adventista da Pampulha,7.765647137980482
Escola Adventista da Concórdia,Colégio Adventista do Buritis,9.392414931784776
Colégio Adventista da Granja Viana,Escola Adventista de Alvorada - SP,10.522186054127333
Colégio Adventista da Granja Viana,Escola Adventista de Campo Grande,18.790281836988502
Colégio Adventista da Granja Viana,Escola Adventista de Ibiúna,37.350470139341965
Colégio Adventista da Granja Viana,Escola Adventista de Indaiatuba,65.32869774284974
Colégio Adventista da Granja Viana,Colégio Adventista de Itapecerica da Serra,13.497800289861438
Colégio Adventista da Granja Viana,Escola Adventista de Jardim das Palmeiras,12.08410957609541
Colégio Adventista da Granja Viana,Escola Adventista de Jardim Lilah,11.271395178368845
Colégio Adventista da Granja Viana,Colégio Adventista de Jundiaí,42.9193076042537
Colégio Adventista da Granja Viana,Escola Adventista de Pedreira - AP,21.31684299396323
Colégio Adventista da Granja Viana,Escola Adventista de Porto Feliz,81.17586515855922
Colégio Adventista da Granja Viana,Escola Adventista de São Roque,29.11855584126815
Colégio Adventista da Granja Viana,Colégio Adventista Pirajuçara,7.983247374058325
Colégio Adventista da Granja Viana,Escola Adventista Thiago White,11.798287866509385
Colégio Adventista da Granja Viana,Unasp-HT - Centro Universitário Adventista Hortolândia,88.04483271010255
Colégio Adventista da Granja Viana,Unasp-SP - Centro Universitário Adventista - São Paulo,10.832153168577404
Colégio Adventista da Granja Viana,Escola Adventista de Educação Infantil de Vila Matilde,33.97071235658937
Colégio Adventista da Granja Viana,Colégio Adventista de Alphaville,11.920490126438233
Colégio Adventista da Granja Viana,Unasp-BI - Centro Universitário Adventista - Bilíngue,10.832153168577404
Escola Adventista da Liberdade - AM,Colégio Adventista de Manaus,1.8020890980013096
Escola Adventista da Liberdade - AM,Escola Adventista de Santo Antônio,5.193164280562145
Escola Adventista da Liberdade - AM,Escola Adventista de São Jorge,6.024451281364175
Escola Adventista da Liberdade - AM,Escola Adventista do Japiim,3.549287827041289
Escola Adventista da Liberdade - AM,Colégio Adventista Amazonas - Campus Residencial - IAAI,56.242831940448426
Escola Adventista da Liberdade - AM,Instituto Adventista de Manaus,2.6390205440837025
Escola Adventista da Marambaia,Escola Adventista da Pedreira,4.694104522589027
Escola Adventista da Marambaia,Escola Adventista de Castanhal,57.57342209392434
Escola Adventista da Marambaia,Escola Adventista de Coqueiro,5.624015186915931
Escola Adventista da Marambaia,Colégio Adventista da Marambaia,1.720724444592185
Escola Adventista da Marambaia,Escola Adventista de Icoaraci,14.959741521437357
Escola Adventista da Marambaia,Escola Adventista de São Brás Altamir de Paiva,5.471483412173859
Escola Adventista da Marambaia,FAAMA - Faculdade Adventista da Amazônia,22.71396234011542
Escola Adventista da Marambaia,Instituto Adventista Grão Pará,3.9031823511980086
Escola Adventista da Pedreira,Escola Adventista de Castanhal,62.025468278823475
Escola Adventista da Pedreira,Escola Adventista de Coqueiro,9.437512768969352
Escola Adventista da Pedreira,Colégio Adventista da Marambaia,3.93391349520075
Escola Adventista da Pedreira,Escola Adventista de Icoaraci,17.467265737605253
Escola Adventista da Pedreira,Escola Adventista de São Brás Altamir de Paiva,2.3313056229607705
Escola Adventista da Pedreira,FAAMA - Faculdade Adventista da Amazônia,27.345657343739845
Escola Adventista da Pedreira,Instituto Adventista Grão Pará,2.0338326557714366
Escola Adventista da Serra,Espaço Kids IBES,24.674568317436602
Escola Adventista de Alvorada - RS,Colégio Adventista de Cachoeirinha,6.761133697156545
Escola Adventista de Alvorada - RS,Escola Adventista de Canudos,36.799192588779974
Escola Adventista de Alvorada - RS,Escola Adventista de Caxias do Sul,94.9443178987598
Escola Adventista de Alvorada - RS,Colégio Adventista de Osório,78.35160349945426
Escola Adventista de Alvorada - RS,Escola Adventista de Santa Cecília,7.230095743160037
Escola Adventista de Alvorada - RS,Escola Adventista de Santo Antônio da Patrulha,56.88998263473034
Escola Adventista de Alvorada - RS,Escola Adventista do Sarandi,5.919543311666861
Escola Adventista de Alvorada - RS,Escola Adventista Pastor Ivo Souza,54.53709027682052
Escola Adventista de Alvorada - RS,Instituto Adventista Cruzeiro do Sul - IACS,45.966996223617876
Escola Adventista de Alvorada - RS,Escola Adventista de Canoas,14.154233723706586
Escola Adventista de Alvorada - SP,Escola Adventista de Campo Grande,9.556855115427545
Escola Adventista de Alvorada - SP,Escola Adventista de Ibiúna,43.64542002267728
Escola Adventista de Alvorada - SP,Escola Adventista de Indaiatuba,75.73679080137144
Escola Adventista de Alvorada - SP,Colégio Adventista de Itapecerica da Serra,9.109826609793581
Escola Adventista de Alvorada - SP,Escola Adventista de Jardim das Palmeiras,1.58758046977265
Escola Adventista de Alvorada - SP,Escola Adventista de Jardim Lilah,0.8582738545037855
Escola Adventista de Alvorada - SP,Colégio Adventista de Jundiaí,51.27530141369726
Escola Adventista de Alvorada - SP,Escola Adventista de Pedreira - AP,11.623038127569504
Escola Adventista de Alvorada - SP,Escola Adventista de Porto Feliz,91.34899351307372
Escola Adventista de Alvorada - SP,Escola Adventista de São Roque,38.389053482771686
Escola Adventista de Alvorada - SP,Colégio Adventista Pirajuçara,2.5408515004256667
Escola Adventista de Alvorada - SP,Escola Adventista Thiago White,3.0272993295976227
Escola Adventista de Alvorada - SP,Unasp-HT - Centro Universitário Adventista Hortolândia,98.1998943169682
Escola Adventista de Alvorada - SP,Unasp-SP - Centro Universitário Adventista - São Paulo,0.3212527344776947
Escola Adventista de Alvorada - SP,Escola Adventista de Educação Infantil de Vila Matilde,29.752780821451914
Escola Adventista de Alvorada - SP,Colégio Adventista de Alphaville,21.275930641064136
Escola Adventista de Alvorada - SP,Unasp-BI - Centro Universitário Adventista - Bilíngue,0.3212527344776947
Escola Adventista de Amaralina,Escola Adventista de IAPI,6.34395643713842
Escola Adventista de Amaralina,Escola Adventista de Jardim Cruzeiro,9.623844655953146
Escola Adventista de Amaralina,Escola Adventista de Paripe,19.130278240376025
Escola Adventista de Amaralina,Escola Adventista de Praia Grande,15.47809043467678
Escola Adventista de Amaralina,Escola Adventista de Santo Antonio de Jesus,86.51446133491227
Escola Adventista de Amaralina,Colégio Adventista da Bahia,72.30173718163275
Escola Adventista de Anápolis,Escola Adventista de Vila Nova,49.005072758506564
Escola Adventista de Anápolis,IABC - Instituto Adventista Brasil Central,30.769998984237056
Escola Adventista de Andradas - EAA,Colégio Adventista de Mogi Guaçu,52.95122345497702
Escola Adventista de Andradas - EAA,Unasp-EC - Centro Universitário Adventista Engenheiro Coelho,78.45685602487198
Escola Adventista de Andradas - EAA,Colégio Adventista de Pouso Alegre - CAPOAL,67.17010759124396
Escola Adventista de Apucarana,Escola Adventista de Maringá - Zona 7,50.730126934559145
